	data_id	Video ID	Title	Channel ID	Author	Description	Length	Length (Seconds)	Published	Language	Audio Language	Views	Likes	Dislikes	Like Ratio	Comments	Source	Kids	Embeddable	Licensed Content	Dimension	Definition	Caption	Projection	License	Privacy Status	Content Rating	Region Restriction Count	Region Restriction	Livestream	Location Name	Location	Recording Date	Tag Count	Tags	Localization Count	Localizations
352		O4wF6VE1MIk	Jumbo 5 Gallon Closed Terrarium Build	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"As requested by you guys, here is a larger terrarium! My goal with this one was to create a minimalistic design that really showcases the plants. I will make terrariums larger than this as well, I just need to find the containers. Below is some additional material that could help you build terrariums. 

Check out this video on closed terrarium basics. It elaborates on a lot of what was covered in this video and sets a good framework for the basics of closed terrariums, including the purpose of a false bottom, how the water cycle works, why charcoal should be used and more. 
https://www.youtube.com/watch?v=7Lg4tzkHgVo

This is an extensive video about springtails. It explains why they are beneficial for terrariums and how to culture them for personal use. 
https://www.youtube.com/watch?v=c7UgKFtSjD0

Check out my channel for material similar to what you just saw. Also you can get project sneak peeks on Instagram @serpadesign"	10m 49s	649	2017-05-24T10:16:49Z			225,956	4,805			354	Playlist: Uploads from SerpaDesign (added 2017-05-24)		true		2d	hd	false	rectangular	youtube	public								13	terrarium, closed terrarium, eternal terrarium, big terrarium, large terrarium, bottle terrarium, jar terrarium, plants, nature, horticulture, naturalistic, fairy garden, bottle garden	0	
353		bnliXuYzlbg	DIY Ultra-Realistic Concrete Background for Aquariums & Vivariums	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"In this demonstration, I show you a few techniques that you can use to make a very realistic-looking concrete background. There are some limitations to this type of background including the weight factor and the PH factor for aquariums. The aesthetics that these methods provide far outweigh the cons. 

Below is a link to the alginate that I used. You can use other ones, but Smooth-On provides some quality products.

https://www.amon.com/B000KVSU60/

Also you can follow me on Instagram @serpadesign"	15m 40s	940	2017-05-06T19:52:19Z			402,098	5,199			217	Playlist: Uploads from SerpaDesign (added 2017-05-06)		true	true	2d	hd	false	rectangular	youtube	public								15	diy, do it yourself, concrete background, concrete, aquarium, vivarium, terrarium, natural, naturalistic, alginate, how to, instructional, realistic, rocks, cave	0	
354		onTMQ2dvLR4	DIY Hassle Free PVC Light Fixture (Vivarium, Terrarium, Aquarium, etc.)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Whether you keep fish, reptiles, amphibians or plants, light is a universal consideration. Trying to choose the right bulb or fixture is something that all of us do and often times it's quite expensive. I'm always working on budget as I'm sure many of you are, which means I must be resourceful. 

With that said, I aim to come up with plenty of DIY lighting solutions that are cheap, effective and in most cases easy to make. These PVC light fixtures are something that I came up with a few weeks ago. Each one only cost about $25 to make and are extremely easy to make at that. Plus it can be used on pretty much any type of setup with any kind of bulb."	8m 35s	515	2017-04-30T15:25:46Z			70,426	1,989			105	Playlist: Uploads from SerpaDesign (added 2017-04-30)		true	true	2d	hd	false	rectangular	youtube	public								9	DIY, light, light fixture, plants, do it yourself, instructional, aquarium light, terrarium light, fish tank light	0	
355		2BCGu2gakYs	Animal Room Tour - Spring 2017 (Thanks for 40k Subs!)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"My name is Tanner and I have been keeping exotic animals (amphibians, reptiles & fish) for around 17 years. This room is the result of a passion for nature and an ambition to bring nature indoors... I guess you could call it an obsession! 

Currently I am rocking over 600 gallons worth of real estate and house 40 animals. These numbers will continue to grow, especially with some of the projects I am working on at the moment.

Also, follow me on Instagram @serpadesign for project updates and additional content."	36m 16s	2176	2017-04-25T22:19:02Z			240,080	4,271			475	Playlist: Uploads from SerpaDesign (added 2017-04-26)		true	true	2d	hd	false	rectangular	youtube	public								13	animal room, fish room, reptile room, exotic animals, pets, nature, aquariums, vivariums, reptiles, amphibians, fish, naturalistic, animals	0	
356		EzwdLGQxvao	Vertical 10g Naturalistic Vivarium Build	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"This is the same vivarium from episode 2B and 3B of the vertical vivarium mini-series. This is not intended to be an inclusive guide on building a vivarium. This is simply an outline of the general principals and a look at my process. Obviously a lot of things I show are specific to this vivarium, but the methods can easily be adapted for you intended purpose. 

For more on building vivariums, check out this playlist: 
https://www.youtube.com/watch?v=iCnMiLnc_1g&list=PLGPT1t4CqpfieoohuiuDh5oVJUJSwt2Nz

Also, follow me on Instagram @serpadesign for project updates and additional content."	10m 10s	610	2017-04-08T18:53:02Z			280,771	5,391			307	Playlist: Uploads from SerpaDesign (added 2017-04-08)		true	true	2d	hd	false	rectangular	youtube	public								13	vivarium, terrarium, naturalistic vivarium, bioactive viarium, nature, naturalistic, horticulture, plants, tropical, forest, hep, amphibians, serpadesign	0	
357		8IdOaN8GD14	DIY Seal Containers with Oogoo	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"It's safe to say that we all find great containers without lids. I came across Oogoo some time ago, but at the time I didn't think of using it for this purpose. Although I didn't come up with the stuff, I still wanted to share this with you. IMO this is easier than tracking down the perfect lid. Plus it's fun to make!

I originally got this idea from Grant Thompson - ""The King of Random"" as seen below:
https://www.youtube.com/watch?v=7fwytA5r2Mw"	8m 11s	491	2017-03-26T21:05:18Z			63,745	1,647			97	Playlist: Uploads from SerpaDesign (added 2017-03-26)		true	true	2d	hd	false	rectangular	youtube	public								14	container, glass, plastic, jar, bottle, cork, lid, stopper, plug, DIY, do it yourself, seal, oogoo, silicone	0	
358		NqT9TLfD6u0	Make an Easy Drainable False Bottom (Aquarium to Viv Conversion pt.3B)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome to part 3B of the 10 gallon aquarium to vivarium miniseries. In this episode I will show you how to make an easy drainable false bottom. This is a crucial element to the long term success and health of your vivarium. 

You could incorporate this technique with the drainage element of your preference (Leca, Gravel, Egg Crate, etc.) 

In retrospect I should have shown this drainable false bottom method first since the other is more complex. Regardless, I still wanted to share this one with you. 

Other Method: https://youtu.be/tETyqgG6gQQ"	6m 50s	410	2017-03-18T15:59:50Z			117,516	2,503			153	Playlist: Uploads from SerpaDesign (added 2017-03-18)		true	true	2d	hd	false	rectangular	youtube	public								19	naturalistic, vivarium, terrarium, DIY, do it yourself, easy, simple, cheap, false bottom, drainable, drain-able, homemade, reptile, amphibian, riparian layer, dart frog, vertical, conversion, aquarium	0	
359		xIxlwAjbKfU	DIY Naturalistic Coco Fiber Liner Background (Aquarium to Viv Conversion pt.2B)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome to Part 2B of the 10 gallon aquarium to vivarium miniseries. In this episode I will show you how to make one rendition of a Coconut Fiber Liner Naturalistic Background. This background is very effective for mosses and vining plants because the can actually root into the background and not just on it. Think of it as the cheap alternative to epiweb, treefern, etc. 

I will show you how to make upwards of 10 different types of naturalistic vivarium backgrounds. So stay tuned for additional background ideas!"	9m 34s	574	2017-03-08T12:10:56Z			134,947	2,529			127	Playlist: Uploads from SerpaDesign (added 2017-03-08)		true	true	2d	hd	false	rectangular	youtube	public								19	naturalistic, vivarium, terrarium, background, backdrop, coconut, fiber, husk, liner, DIY, do it yourself, homemade, reptile, amphibian, dart frog, vertical, conversion, aquarium, how to	0	
360		MxiOSAVa128	12 Terrarium Mega Update & Channel Expectations (Thanks for 30k Subs!)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"Welcome to the first Mega Update video. This update features 12 terrariums in a single video. As always I give some insights on what's happening. Below are links to specific terrarium within the videos and the videos they originally appeared in. 

Update Quick Links
Tiny Terrariums (1 mo.) 0:39
Original Video - https://www.youtube.com/watch?v=jNnsbfslxxc

Hanging Ornament Terrariums from HTT ep. 6 (3 mo. update) 5:47
Original Video - https://www.youtube.com/watch?v=Ms-f8qKbjaQ

Chambered Terrarium (5 mo. update) 8:10
Original Video - https://www.youtube.com/watch?v=ZYPuIdGcHjU

Ship-In-A-Bottle Terrarium from HTT ep. 5 (4 mo. update) 9:19
Original Video - https://www.youtube.com/watch?v=MUyv2lUJxaQ

Cactus Terrarium from HTT ep. 4 (4 mo. update) 10:39
Original Video - https://www.youtube.com/watch?v=fWPngHpUE-M

Native Terrarium from HTT ep. 3 (4 mo. update) 12:53
Original Video - https://www.youtube.com/watch?v=s6DnKCnlSxE

Closed Tropical Terrarium from HTT ep. 2 (6 mo. Update) 19:55
Original Video - https://www.youtube.com/watch?v=d8AbbNnkS90"	27m 56s	1676	2017-03-05T06:51:20Z			238,769	4,279			410	Playlist: Uploads from SerpaDesign (added 2017-03-05)		true		2d	hd	false	rectangular	youtube	public								16	terrarium, closed, native, fairy garden, bottle, cactus, plants, tiny, mini, micro, eternal, mega, update, nature, natural, horticulture	0	
361		7Lg4tzkHgVo	Making a Bottle Terrarium + Closed Terrarium Basics	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"I have been wanting to make a terrarium in this bottle for months. I figured in this demonstration I would take the time to answer a lot of very common questions while simultaneously building this terrarium. 

As I explained in the video the goal of this terrarium is for it to literally be packed with plants. When it's grown in I want it to look like a ball of plants. 

Anyways I hope you enjoy this video and thanks for watching!

Additionally here are the links from the video, if you can't access the cards for whatever reason: 
Tropical Substrate Mix: https://www.youtube.com/watch?v=bmSr17J2jho&t=43s
All About Springtails: https://www.youtube.com/watch?v=c7UgKFtSjD0&t=177s"	9m 1s	541	2017-02-21T00:38:06Z			3,562,088	62,680			1,562	Playlist: Uploads from SerpaDesign (added 2017-02-21)		true	true	2d	hd	false	rectangular	youtube	public								17	closed, bottle, eternal, tropical, terrarium, fairy, garden, environment, plants, horticulture, how to, diy, do it yourself, instructional, information, nature, natural	0	
362		hFwpeg-gxSI	Naturalistic/Bioactive Crested Gecko Vivarium Build (Housing Henry)	UCGzXtNdhjPxvCNWFme1bG0g	SerpaDesign	"This video explains how to took a 20 gallon long aquarium and transformed it into a naturalistic/bioactive vivarium for one of my Crested Geckos, Henry. This project has been in the works for a few months and has now come to fruition. 

I will say that it's a somewhat touchy subject on what tank size is appropriate for a Crested Gecko. Although bigger is always better, I strongly believe a 20 gallon setup is sufficient for Crested Geckos. The main requirement is the height. 

Anyways, there is no comparison between this setup and what Henry was previously housed in. Enjoy!

#crestedgecko #vivarium #serpadesign"	11m 37s	697	2017-02-12T23:49:34Z			1,282,797	22,123			840	Playlist: Uploads from SerpaDesign (added 2017-02-13)		true	true	2d	hd	false	rectangular	youtube	public								14	crested, gecko, naturalistic, bioactive, vivarium, live, plants, setup, reptile, herp, enclosure, how to, DIY, do it yourself	0	
